"halalStatus","dataAiHint","tags__001","tags__002","tags__003","tags__004","tags__005","tags__006","tags__007","tags__008","longitude","approvedAt","rating","submittedAt","name","businessStatus","dataHashId","priceLevel","logoLink","openingHours","userRatingsTotal","latitude","state","address","googlePlaceId","id","websiteLink","socialInstagram","socialFacebook","socialTwitter","socialTiktok","socialWhatsapp"
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.2303858","null","4.9","null","Seduh es kopi","OPERATIONAL","hash_Seduh es kopi (Perlis)","null","null","null","30","6.5161799","Perlis","10, Jalan Kaki Bukit, Kampung Darat, 01000 Kangar, Perlis, Malaysia","ChIJncJGF8qXTDARBOV5QczOrKg","Seduh es kopi (Perlis)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.0935448","null","4","null","Shake & Bake Cafe","OPERATIONAL","hash_Shake & Bake Cafe (Perak)","2","null","null","870","4.5908088","Perak","14, Jln Sultan Nazrin Shah, 30250 Ipoh, Perak, Malaysia","ChIJA3Ol0VztyjER46y7iF9lUww","Shake & Bake Cafe (Perak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","115.2443109","null","4.4","null","Sharetea","OPERATIONAL","hash_Sharetea (Labuan)","2","null","null","231","5.2810747","Labuan","Bandar Labuan, 87000 Labuan, Labuan Federal Territory, Malaysia","ChIJzQGScacZIzIRikcU9w6rrkk","Sharetea (Labuan)","","","","","",""
"Not Specified","null","cafe","store","restaurant","food","point of interest","establishment","","","103.3298552","null","4.3","null","Shiro-Yuki Dessert Cafe (Kuantan)","OPERATIONAL","hash_Shiro-Yuki Dessert Cafe (Kuantan) (Pahang)","null","null","null","177","3.8175558","Pahang","B-2, 2, Lorong Tun Ismail 11, Sri Dagangan Bussiness Centre, 25000 Kuantan, Pahang, Malaysia","ChIJPXsbnim7yDERu7aWuEZPcEc","Shiro-Yuki Dessert Cafe (Kuantan) (Pahang)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","102.2448834","null","4.5","null","Shiro-Yuki Dessert Cafe (Main Branch)","OPERATIONAL","hash_Shiro-Yuki Dessert Cafe (Main Branch) (Kelantan)","2","null","null","511","6.129667899999999","Kelantan","PT373, Jalan Sri Cemerlang 7/27, Bandar Kota Bharu, 15300 Kota Bharu, Kelantan, Malaysia","ChIJo4mzKyWvtjERPcOv0el7FLM","Shiro-Yuki Dessert Cafe (Main Branch) (Kelantan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","101.0783272","null","4.4","null","Signature 49 Cafe","OPERATIONAL","hash_Signature 49 Cafe (Perak)","null","null","null","92","4.5959126","Perak","49, Jalan Market, 30000 Ipoh, Perak, Malaysia","ChIJbz5molztyjERWCzEyvYi4AY","Signature 49 Cafe (Perak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.9785233","null","5","null","Sip spot matcha","OPERATIONAL","hash_Sip spot matcha (Negeri Sembilan)","null","null","null","2","2.7249854","Negeri Sembilan","tapian gelanggang, Paroi, 70400 Seremban, Negeri Sembilan, Malaysia","ChIJ6WCQAtDdzTERmxDxiV1ucgc","Sip spot matcha (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","103.177155","null","4.9","null","Sip.Trg","OPERATIONAL","hash_SipTrg (Terengganu)","null","null","null","17","5.2807656","Terengganu","1764, Jln Sek. Keb. Chendering, Chendering, 21080 Kuala Terengganu, Terengganu, Malaysia","ChIJ7ee03By9tzERRWgNdvc9aMY","SipTrg (Terengganu)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2352704","null","4.5","null","Six by Nik Coffee","OPERATIONAL","hash_Six by Nik Coffee (Kelantan)","null","null","null","128","6.122124299999999","Kelantan","WIRA AVENUE, Lot 601 & 604 Tingkat Bawah, Jln Sultanah Zainab, 15050 Kota Bharu, Kelantan, Malaysia","ChIJwa-2xTGvtjERzxZZTjhh-mI","Six by Nik Coffee (Kelantan)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","103.7547192","null","4.5","null","Sky Dezato Cafe","OPERATIONAL","hash_Sky Dezato Cafe (Johor)","2","null","null","202","1.46414","Johor","63B, Jalan Yahya Awal, Bandar Johor Bahru, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJGYWleBYT2jERmB4ddNKP6W0","Sky Dezato Cafe (Johor)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","103.7749504","null","4.7","null","Slow Day Cafe","OPERATIONAL","hash_Slow Day Cafe (Johor)","null","null","null","518","1.5650339","Johor","No. 2-01, (1st Floor Only, Jalan Austin Heights 7/8, Taman Mount Austin, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJ7YBNeDJv2jERmgYb39W4PRw","Slow Day Cafe (Johor)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.5878194","null","4.5","null","Slowork Coffee & Matcha","OPERATIONAL","hash_Slowork Coffee & Matcha (Selangor)","null","null","null","88","3.116958","Selangor","No.53, Jalan PJU 1a/42, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia","ChIJ5cxZqOFPzDERGtEPK5VzPJ0","Slowork Coffee & Matcha (Selangor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","116.0860833","null","4.9","null","Something Cafe","OPERATIONAL","hash_Something Cafe (Sabah)","null","null","null","23","5.961978999999999","Sabah","1st floor, Bangunan Seri Damai, Lorong Nibung 1, Taman Friendly Shophouse Phase 3, 88300 Kota Kinabalu, Sabah, Malaysia","ChIJUyxsu2NpOzIRh1xV5wd8axU","Something Cafe (Sabah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2304661","null","4.5","null","Somewhere Coffee","OPERATIONAL","hash_Somewhere Coffee (Malacca)","null","null","null","104","2.1999143","Malacca","Jaya, No22, Jalan KLJ 9,Taman Kota Laksamana, Kota Laksamana, 75200 Melaka, Malaysia","ChIJOyCFf8vx0TERybSRzl8TeV0","Somewhere Coffee (Malacca)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.20932","null","4.7","null","Sorok Kafe","OPERATIONAL","hash_Sorok Kafe (Perlis)","null","null","null","65","6.439649200000001","Perlis","19, Medan Niaga, Jalan Padang Behor, 01000 Kangar, Perlis, Malaysia","ChIJr8f8fYCZTDARwnZTrW8VCPs","Sorok Kafe (Perlis)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","establishment","","","","100.364184","null","4.5","null","Sulb Cafe, Alor Setar - حلال","OPERATIONAL","hash_Sulb Cafe, Alor Setar - حلال (Kedah)","null","null","null","938","6.1000406","Kedah","66 & 67, Sulb Cafe, 2F, Jalan Psk Satu, Pekan Simpang Kuala, 05400 Alor Setar, Kedah, Malaysia","ChIJj1Izhs1FSzAR8PfKfCryGtU","Sulb Cafe, Alor Setar - حلال (Kedah)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.2044983","null","4.9","null","Summer bubble Cafe","OPERATIONAL","hash_Summer bubble Cafe (Perlis)","null","null","null","29","6.6441985","Perlis","Gua Kelam, Summer Bubble Cafe,Bersebelahan Galeri Gua Kelam, 02200 Kaki Bukit, Perlis, Malaysia","ChIJky_u2HfrTDARiOJK2FDhYHY","Summer bubble Cafe (Perlis)","","","","","",""
"Not Specified","null","cafe","bakery","store","restaurant","point of interest","food","establishment","","103.7776266","null","4.4","null","Sunday Brew","OPERATIONAL","hash_Sunday Brew (Johor)","null","null","null","161","1.5620614","Johor","45-01, Jalan Austin Heights 8/3, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJ21pfxoBv2jERukj9I3TJUJA","Sunday Brew (Johor)","","","","","",""
"Not Specified","null","bakery","cafe","store","restaurant","point of interest","food","establishment","","103.7641317","null","4.5","null","Sunday Morning Coffee Shop","OPERATIONAL","hash_Sunday Morning Coffee Shop (Johor)","null","null","null","428","1.4576562","Johor","124, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJTSwQTgoT2jERHmdkhIir_AY","Sunday Morning Coffee Shop (Johor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.717045","null","4.1","null","Super Matcha The Exchange TRX","OPERATIONAL","hash_Super Matcha The Exchange TRX (Kuala Lumpur)","null","null","null","127","3.1436283","Kuala Lumpur","GS.01.0, Ground Level, The Exchange TRX, Exchange, Persiaran TRX, Tun Razak, 55188 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","ChIJfTgk7LA3zDER23GzTJvN6vw","Super Matcha The Exchange TRX (Kuala Lumpur)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.717045","null","4.1","null","Super Matcha The Exchange TRX","OPERATIONAL","hash_Super Matcha The Exchange TRX (Pahang)","null","null","null","127","3.1436283","Pahang","GS.01.0, Ground Level, The Exchange TRX, Exchange, Persiaran TRX, Tun Razak, 55188 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","ChIJfTgk7LA3zDER23GzTJvN6vw","Super Matcha The Exchange TRX (Pahang)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","103.7686111","null","4.5","null","Sweet Blossom Coffee Roasters","OPERATIONAL","hash_Sweet Blossom Coffee Roasters (Johor)","2","null","null","389","1.4808333","Johor","28, Jalan Maju, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJsXoCEixt2jERLj0R7jp2AN4","Sweet Blossom Coffee Roasters (Johor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.9103578","null","4.1","null","T4 Seremban","OPERATIONAL","hash_T4 Seremban (Negeri Sembilan)","null","null","null","303","2.695663","Negeri Sembilan","302, Jalan S2 B13, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia","ChIJsdjSksDnzTEROx_ZCi23uNM","T4 Seremban (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.3349664","null","4.2","null","TEMU","CLOSED_TEMPORARILY","hash_TEMU (Penang)","null","null","null","289","5.4138414","Penang","62, Lebuh Melayu, George Town, 10100 George Town, Pulau Pinang, Malaysia","ChIJC_GWdtbDSjARQPrZoDaydr8","TEMU (Penang)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.9699595","null","4.6","null","Tea Hunter N9","OPERATIONAL","hash_Tea Hunter N9 (Negeri Sembilan)","null","null","null","12","2.7400268","Negeri Sembilan","No 1, Tapak gerai, Jln Jelebu, Rumah Rakyat Sikamat 2, 70400 Seremban, Negeri Sembilan, Malaysia","ChIJ04sZBJndzTERiJoDPte20dc","Tea Hunter N9 (Negeri Sembilan)","","","","","",""
"Not Specified","null","point of interest","establishment","","","","","","","101.818242","null","null","null","Teduh Matcha","OPERATIONAL","hash_Teduh Matcha (Negeri Sembilan)","null","null","null","null","2.7018768","Negeri Sembilan","Jalan Tiara Sendayan Biz 1 Pusat Komersial Tiara Sendayan, 71900 Labu, Negeri Sembilan, Malaysia","ChIJiRAkCh7pzTERINOixTEus-Y","Teduh Matcha (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","100.741756","null","4.6","null","Tehyeish Cafe Sik","OPERATIONAL","hash_Tehyeish Cafe Sik (Kedah)","2","null","null","226","5.8137684","Kedah","Tehyeish Cafe, Pekan Sik, 08200 Sik, Kedah, Malaysia","ChIJj3XF4lDPtDERD4MYA4esrQo","Tehyeish Cafe Sik (Kedah)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.1809383","null","4.4","null","Tentang Kopi Kgr","OPERATIONAL","hash_Tentang Kopi Kgr (Perlis)","2","null","null","146","6.4797405","Perlis","No 68, Jalan Bintong Aman, Kampung Nesam, 01000 Kangar, Perlis, Malaysia","ChIJBzU1CbiXTDARAFHlQpOvlYw","Tentang Kopi Kgr (Perlis)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","103.2557682","null","4.4","null","Terrase Haus Coffee","OPERATIONAL","hash_Terrase Haus Coffee (Pahang)","null","null","null","25","3.8583937","Pahang","Lorong Padang Permai 40, B25, Tingkat Bawah, Perumahan Padang Permai, 25200 Kuantan, Pahang, Malaysia","ChIJN5AsAaC5yDERL-UXrAgf2N8","Terrase Haus Coffee (Pahang)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","103.7743157","null","4.5","null","The Blue Door Coffee House - Coffee Specialty","OPERATIONAL","hash_The Blue Door Coffee House - Coffee Specialty (Johor)","null","null","null","277","1.5646537","Johor","36A, Jalan Austin Height 7/8, Taman Mount Austin, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJvWUVt8Fv2jERw7OhrP00bd0","The Blue Door Coffee House - Coffee Specialty (Johor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.9196149","null","4.4","null","The Coffee Bean & Tea Leaf","OPERATIONAL","hash_The Coffee Bean & Tea Leaf (Negeri Sembilan)","2","null","null","605","2.7169311","Negeri Sembilan","No. 9-G, Gerbang Seremban, off, Jalan Sungai Ujong, 70200 Seremban, Negeri Sembilan, Malaysia","ChIJ_wVwwInnzTER_nBr1gicAL0","The Coffee Bean & Tea Leaf (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","110.3595575","null","4.3","null","The Coffee Code Kuching","OPERATIONAL","hash_The Coffee Code Kuching (Sarawak)","2","null","null","773","1.505299","Sarawak","B2 Saradise, 93250 Kuching, Sarawak, Malaysia","ChIJjRVvqp2n-zERR6DwxEFRPF8","The Coffee Code Kuching (Sarawak)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.6837418","null","4.4","null","The Coffee Department Presint 3 - Perbadanan Putrajaya, W.P Putrajaya (Best Cafe in Putrajaya)","OPERATIONAL","hash_The Coffee Department Presint 3 - Perbadanan Putrajaya, WP Putrajaya (Best Cafe in Putrajaya) (Putrajaya)","null","null","null","82","2.9186178","Putrajaya","Lot R32, Aras Concourse, Block C, Kompleks Perbadanan, Presint 3, 62675 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia","ChIJr_uA-R-3zTER6Jeo4SDQc3M","The Coffee Department Presint 3 - Perbadanan Putrajaya, WP Putrajaya (Best Cafe in Putrajaya) (Putrajaya)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.6730581","null","4.5","null","The Coffee Department Presint 7 - Institut Kanser Negara, Putrajaya, W.P Putrajaya (Best Cafe in Putrajaya)","OPERATIONAL","hash_The Coffee Department Presint 7 - Institut Kanser Negara, Putrajaya, WP Putrajaya (Best Cafe in Putrajaya) (Putrajaya)","null","null","null","80","2.9273398","Putrajaya","Jalan Presint 7, Presint 7, 62250 Putrajaya, Malaysia","ChIJy5BxChS3zTERPGb1NKUP4nY","The Coffee Department Presint 7 - Institut Kanser Negara, Putrajaya, WP Putrajaya (Best Cafe in Putrajaya) (Putrajaya)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.9115347","null","4.2","null","The Coffeeholic","OPERATIONAL","hash_The Coffeeholic (Negeri Sembilan)","2","null","null","316","2.694511","Negeri Sembilan","Section B, 250, Jalan S2 B12, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia","ChIJb5mKpcDnzTERstpt7VbqbS4","The Coffeeholic (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2381888","null","4.6","null","The Eden Cafe Kota Bharu","OPERATIONAL","hash_The Eden Cafe Kota Bharu (Kelantan)","null","null","null","133","6.128665","Kelantan","3577, Jalan Ismail, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia","ChIJTye12l6vtjERFRGYJ5Qdva8","The Eden Cafe Kota Bharu (Kelantan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.6939184","null","3.5","null","The Glasshopper","OPERATIONAL","hash_The Glasshopper (Putrajaya)","null","null","null","672","2.9428046","Putrajaya","Presint 1, 62000 Putrajaya, Malaysia","ChIJHTG4_Iy3zTERtBDNZdWMprM","The Glasshopper (Putrajaya)","","","","","",""
"Not Specified","null","store","food","point of interest","establishment","","","","","115.2445088","null","3.7","null","The Grass Labuan","OPERATIONAL","hash_The Grass Labuan (Labuan)","null","null","null","9","5.280850399999999","Labuan","G19, Ground Floor, Paragon Labuan, Jalan Tun Mustapha, 87000, Wilayah Persekutuan Labuan, Malaysia","ChIJMYf3fzoZIzIRNA_ejTW9RMA","The Grass Labuan (Labuan)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","110.3528803","null","4.2","null","The Hash Cafe","OPERATIONAL","hash_The Hash Cafe (Sarawak)","null","null","null","178","1.5163531","Sarawak","Ground Floor Sub Lot 13 The Emporium Complex at, Jalan Tun Jugah, 93350 Kuching, Sarawak, Malaysia","ChIJHyy2Ooun-zERNxnkONqLh-g","The Hash Cafe (Sarawak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","102.2381729","null","4.6","null","The Layers Cafe","OPERATIONAL","hash_The Layers Cafe (Kelantan)","2","null","null","672","6.127431199999999","Kelantan","Lot 320 A, Jalan Hulu Pasar, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia","ChIJqxuyNYWvtjERGLo5BycSsPM","The Layers Cafe (Kelantan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.7503971","null","5","null","The Matcha Walla","OPERATIONAL","hash_The Matcha Walla (Putrajaya)","null","null","null","64","2.9634418","Putrajaya","43, Jalan 9/2 Taman IKS, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia","ChIJ1RzhHgbLzTERitRbCKgrh9s","The Matcha Walla (Putrajaya)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.7503971","null","5","null","The Matcha Walla","OPERATIONAL","hash_The Matcha Walla (Selangor)","null","null","null","64","2.9634418","Selangor","43, Jalan 9/2 Taman IKS, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia","ChIJ1RzhHgbLzTERitRbCKgrh9s","The Matcha Walla (Selangor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","116.0944025","null","4.2","null","The Oak Street","OPERATIONAL","hash_The Oak Street (Sabah)","2","null","null","130","5.955491599999999","Sabah","Phase 8, Lot 4 Ground Floor, 1, Lorong Margosa, Luyang Commercial Centre, 88100 Kota Kinabalu, Sabah, Malaysia","ChIJl4A-fgxpOzIRwXFf7MKQM-Y","The Oak Street (Sabah)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.7227384","null","4.8","null","The Pahet Cafe","OPERATIONAL","hash_The Pahet Cafe (Perak)","null","null","null","58","4.868132399999999","Perak","489, Jalan 5, Taman Panglima, 34000 Taiping, Perak, Malaysia","ChIJhTr4zDSvyjERngXDoLKSnXc","The Pahet Cafe (Perak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.082395","null","4.7","null","The Qiss Coffee, ( Sungai Siput U, Perak )","OPERATIONAL","hash_The Qiss Coffee, ( Sungai Siput U, Perak ) (Perak)","null","null","null","115","4.813737","Perak","No 5, Ruangniaga Sinar Masjid, Mukim, Jalan Ipoh, Sungai Siput, 31100 Sungai Siput, Perak, Malaysia","ChIJa7NmobCbyjERvdsPgF_dxmw","The Qiss Coffee, ( Sungai Siput U, Perak ) (Perak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.9029888","null","4.6","null","The Urban Affairs","OPERATIONAL","hash_The Urban Affairs (Negeri Sembilan)","2","null","null","1727","2.6931912","Negeri Sembilan","LOT 116, Dataran Centrio, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia","ChIJE4kPBsTnzTERciTxAYQAyZg","The Urban Affairs (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","115.2382263","null","4.4","null","Theobroma Bake Lab","OPERATIONAL","hash_Theobroma Bake Lab (Labuan)","null","null","null","80","5.2867296","Labuan","Lot 4, Ground Floor, Block C, MPL Saguking Warehouse, 700, 87000 Labuan, Malaysia","ChIJ5z2dNnwZIzIRPb6AvA17UQo","Theobroma Bake Lab (Labuan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","103.131548","null","4.9","null","Third Cafe","OPERATIONAL","hash_Third Cafe (Terengganu)","null","null","null","65","5.3231492","Terengganu","8, Jalan Hiliran, 20300 Kuala Terengganu, Terengganu, Malaysia","ChIJWYnpD2O-tzERzbMFUTleaTw","Third Cafe (Terengganu)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2779677","null","4.7","null","Tiap Hari Kopi","OPERATIONAL","hash_Tiap Hari Kopi (Kelantan)","2","null","null","114","6.0939054","Kelantan","Bata, Kg Gok, Jalan Raja Perempuan Zainab 2, Kubang Kerian, 15200 Kota Bharu, Kelantan, Malaysia","ChIJ31jVBB2xtjER9Z7j_udrlKg","Tiap Hari Kopi (Kelantan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2375526","null","3.8","null","To The Moon","OPERATIONAL","hash_To The Moon (Kelantan)","null","null","null","362","6.1287105","Kelantan","2707, Jalan Temenggong, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia","ChIJvWkBGz2vtjERXN85ywg2-Vc","To The Moon (Kelantan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","101.0780111","null","4.8","null","Toko Kopi Susu by senjacoffeenbar","OPERATIONAL","hash_Toko Kopi Susu by senjacoffeenbar (Perak)","null","null","null","95","4.597178400000001","Perak","Lorong Hale, 30000 Ipoh, Perak, Malaysia","ChIJw5pSK4HtyjERxvMmlO9yy-c","Toko Kopi Susu by senjacoffeenbar (Perak)","","","","","",""
"Not Specified","null","point of interest","establishment","","","","","","","103.1244234","null","5","null","Treecha, Matcha and Greentea drinks","OPERATIONAL","hash_Treecha, Matcha and Greentea drinks (Terengganu)","null","null","null","16","5.367524299999999","Terengganu","Treecha, 21300 Kuala Terengganu, Terengganu, Malaysia","ChIJi-cRp7W9tzER2caE2yyh3js","Treecha, Matcha and Greentea drinks (Terengganu)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","110.3614649","null","4.2","null","Trevi Cafe","OPERATIONAL","hash_Trevi Cafe (Sarawak)","null","null","null","350","1.50524","Sarawak","Level 1 & 2, Block 5, Saradise Edge, Lot 19844, 93350 Kuching, Sarawak, Malaysia","ChIJqRmPVbqn-zERm07j381j2pQ","Trevi Cafe (Sarawak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","116.0695748","null","4.8","null","U-Tea 88 Marketplace","OPERATIONAL","hash_U-Tea 88 Marketplace (Sabah)","null","null","null","43","5.940990999999999","Sabah","Ground Floor, Block B, 88 Market Place, Lot B-G-5, Jalan Pintas, 88300 Kota Kinabalu, Sabah, Malaysia","ChIJ28HRg99pOzIRXIuQyTP9gOE","U-Tea 88 Marketplace (Sabah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","115.2440831","null","4.4","null","U-Tea Labuan","OPERATIONAL","hash_U-Tea Labuan (Labuan)","null","null","null","69","5.2812876","Labuan","G26, Paragon, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia","ChIJ90EEa-8ZIzIRJddjijTYKHE","U-Tea Labuan (Labuan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.182244","null","5","null","Ujani Cafe","OPERATIONAL","hash_Ujani Cafe (Perlis)","null","null","null","6","6.4156892","Perlis","6-1, Jalan Satu, Taman Sri Bakong, 01000 Kangar, Perlis, Malaysia","ChIJR_cUkNWZTDARt8HQKAW8BYk","Ujani Cafe (Perlis)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","106.820003","null","4.8","null","Uji Matcha Grand Indonesia","OPERATIONAL","hash_Uji Matcha Grand Indonesia (Labuan)","2","null","null","335","-6.194858099999999","Labuan","Grand Indonesia West Mall, Jl. M.H. Thamrin No.1 LG floor Unit 03, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","ChIJgQvramj1aS4RUaIqcdnRf2U","Uji Matcha Grand Indonesia (Labuan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","103.3577825","null","4.3","null","Uncle Kayls Roast Brew - Pure Matcha Club","OPERATIONAL","hash_Uncle Kayls Roast Brew - Pure Matcha Club (Pahang)","null","null","null","11","3.818038","Pahang","Lorong Tok Sira 17, Taman Taz, 25250 Kuantan, Pahang, Malaysia","ChIJU1vcVwC7yDERUKBtih1R5yc","Uncle Kayls Roast Brew - Pure Matcha Club (Pahang)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","103.2920009","null","4.7","null","Vm Cafe","OPERATIONAL","hash_Vm Cafe (Pahang)","null","null","null","36","3.819203","Pahang","B2, Lorong IM 2/15, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","ChIJIRUt8Aq7yDERBaEgwLmyT_I","Vm Cafe (Pahang)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","102.2563182","null","4.9","null","WA COFFEE & ROASTERY","OPERATIONAL","hash_WA COFFEE & ROASTERY (Malacca)","null","null","null","60","2.1860329","Malacca","640, Jalan Melaka Raya 10, Taman Melaka Raya, 75000 Melaka, Malaysia","ChIJt2-NEI_v0TERZjmkf733nhw","WA COFFEE & ROASTERY (Malacca)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.234122","null","4.3","null","Yeon Cafe Melaka","OPERATIONAL","hash_Yeon Cafe Melaka (Malacca)","null","null","null","243","2.1948161","Malacca","31, Jalan KSB 16, TAMAN KOTA SYAHBANDAR, 75200 Melaka, Malaysia","ChIJFecRLwPx0TERfPdRB2UiAe4","Yeon Cafe Melaka (Malacca)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","110.3474353","null","4.8","null","Yia Coffee Company","OPERATIONAL","hash_Yia Coffee Company (Sarawak)","null","null","null","149","1.5578716","Sarawak","75, Ewe Hai St, 93000 Kuching, Sarawak, Malaysia","ChIJowTd3TWn-zER7L27aCvTlpA","Yia Coffee Company (Sarawak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","102.2471131","null","4.6","null","Yoohoo Dessert Café","OPERATIONAL","hash_Yoohoo Dessert Café (Kelantan)","null","null","null","352","6.1264495","Kelantan","282, Jalan Dusun Muda, Bandar Kota Bharu, 15400 Kota Bharu, Kelantan, Malaysia","ChIJ8-7RxICvtjER2Jdt4BQbM_o","Yoohoo Dessert Café (Kelantan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","103.108756","null","4.5","null","Zahon Cafe","OPERATIONAL","hash_Zahon Cafe (Terengganu)","2","null","null","185","5.2819269","Terengganu","lan Simpang, 743, Jalan Sungai Rengas, Kampung Sungai Rengas Baharu, 20050 Kuala Terengganu, Terengganu, Malaysia","ChIJg2AFQBy_tzERA4G5Guz19W0","Zahon Cafe (Terengganu)","","","","","",""
